ACS_OER_00036_11.txt,"{'PRECURSOR': 'cobalt acetate'}, {'ADDITIVE': 'terephthalic acid'}, {'SOLVENT': 'ethanol'}, {'SOLVENT': 'DI water'}, {'PRECURSOR': 'manganese acetate'}, {'ADDITIVE': 'CND'}","The composite was prepared using a simple one-step hydrothermal synthesis method (Scheme 2). First, 0.7 g of terephthalic acid and 0.3 g of cobalt acetate were dissolved in a beaker containing 20 mL of ethanol solution, and the solution was marked as A. Second, in another beaker, 0.3 g of manganese acetate was dissolved in 40 mL of DI water, and it was marked as B. Solution B was then poured rapidly into solution A, which was a TPA (terephthalic acid)–ethanolic acid solution under magnetic stirring; without any delay, 1 mL of CND solution was added to the above mixture and allowed to stir for 1 h. The rest of the methodology was the same as the MOF synthesis described above. Then, the precipitate was centrifuged three times with ethanol and distilled water and dried at 60 °C for 6 h. The obtained dried compound was stored for analysis, and the catalytic activity (OER) was examined."
ACS_OER_00045_12.txt,"{'TARGET': 'Ni-BDC-modified NiSO'}, {'PRECURSOR': 'NiSO'}, {'SOLVENT': 'DMF'}, {'ADDITIVE': 'terephthalic acid'}, {'ADDITIVE': 'PVP'}","To prepare Ni-BDC-modified NiSO hollow nanoparticles, 15 mg of NiSO hollow nanoparticles was dispersed in 18 mL of DMF by sonication for 20 min then 31 mg of terephthalic acid and 50 mg of PVP were added. Finally, the solution was transferred to a 30 mL Teflon lined stainless steel autoclave for a solvothermal reaction at 120 °C for 24 h. The final product was washed and dried using the same method as described in Section 2.3."
ACS_OER_00045_13.txt,"{'PRECURSOR': 'NiCl2'}, {'SOLVENT': 'DMF'}, {'ADDITIVE': 'terephthalic acid'}, {'ADDITIVE': 'PVP'}","NiCl2 (45 mg) was dissolved in 18 mL of DMF by sonication for 5 min then 31 mg of terephthalic acid and 50 mg of PVP were added. Finally, the solution was transferred to a 30 mL Teflon lined stainless steel autoclave for a solvothermal reaction at 120 °C for 24 h. The final product was washed and dried using the same method as described in Section 2.3."
ACS_OER_00045_14.txt,"{'TARGET': 'Ni3(OH)2(BDC)2(H2O)2'}, {'PRECURSOR': 'Ni-BDC'}, {'SOLVENT': 'DMF'}, {'SOLVENT': 'ethanol'}, {'SOLVENT': 'deionized water'}","By a re-solvothermal treatment, the above Ni-BDC could be converted to a reported MOF, Ni3(OH)2(BDC)2(H2O)2; thus, we inferred the Ni-BDC to be a precursor of Ni3(OH)2(BDC)2(H2O)2. Briefly, in this transformative synthesis, 15 mg of Ni-BDC nanoparticles was dispersed in 18 mL of a cosolvent of DMF, ethanol, and deionized water (DMF/ethanol/water = 16:1:1), and then the suspension was transferred to a 30 mL Teflon lined stainless steel autoclave for the second solvothermal treatment at 120 °C for 24 h, noting that the Ni-BDC precursor here was prepared from the first solvothermal reaction (Section 2.7). Finally, the product was collected by centrifuging and was washed with anhydrous ethanol several times and finally air-dried at 60 °C."
ACS_OER_00045_9.txt,"{'PRECURSOR': 'Ni'}, {'SOLVENT': 'toluene'}, {'ADDITIVE': '1-dodecanethiol'}","In this process, briefly, 4.0 mL of the above obtained suspension of Ni nanoparticles, 20 mL of toluene, and 1.0 mL of 1-dodecanethiol were mixed in a Teflon-lined stainless steel autoclave with a capacity of 30 mL and then kept inside an electric oven at 180 °C for 4 h. After the reaction, it was then cooled naturally. The product was collected by washing and centrifuging with anhydrous ethanol three times and finally air-dried at 60 °C."
ACS_OER_00052_6.txt,"{'TARGET': 'NXXX-Co3O4'}, {'PRECURSOR': 'Co(NO)3·H2O'}, {'SOLVENT': 'water'}, {'SUBSTRATE': 'carbon paper'}, {'ADDITIVE': 'ammonium hydroxide'}, {'ADDITIVE': 'NaNO3'}","The NXXX-Co3O4 were synthesized through a simple hydrothermal reaction. Briefly, 58 mg of Co(NO)3·H2O and 4 mg of NaNO3 were dissolved in 10 mL of water to form a homogeneous solution. A piece of carbon paper (CP) (1 cm × 4 cm) was immersed in the above solution, and we then added 9 mL of ammonium hydroxide. The mixture was transferred to a Teflon-lined autoclave and kept at 140 °C for 12 h. After being washed with deionized water and ethanol several times, the product was dried at room temperature. This NXXX-Co3O4 product was designated as N1-Co3O4. When the amounts of ammonium hydroxide were 18 and 27 mL, the Co3O4 products were denoted as N2-Co3O4 and N3-Co3O4, respectively."
ACS_OER_00056_30.txt,"{'SUBSTRATE': 'CFP'}, {'PRECURSOR': 'Co(NO3)2·6H2O'}, {'ADDITIVE': 'CO(NH2)2'}, {'ADDITIVE': 'NH4F'}, {'SOLVENT': 'water'}, {'TARGET': 'CoCH NW'}","CFP was cut into 10 mm × 60 mm pieces and ultrasonically cleaned by ethanol, H2SO4 solution, and water in sequence, resulting in a hydrophilic surface. Then, Co(NO3)2·6H2O (0.87 g), CO(NH2)2 (0.90 g), and NH4F (0.22 g) were dissolved in 80 mL of water, and the solution was transferred to a 100 mL Teflon-lined stainless steel autoclave. One piece of CFP was immersed in the solution. The autoclave was then heated in an electric oven at 120 °C for 7 h, and naturally cooled to room temperature. The products (CoCH NW) were rinsed ultrasonically several times with deionized water and ethanol, and dried at 80 °C in air."
ACS_OER_00086_15.txt,"{'TARGET': 'LnaIrbOxOHy'}, {'PRECURSOR': 'Ln(NO3)3·6H2O'}, {'ADDITIVE': 'NaOH'}, {'SOLVENT': 'deionized water'}, {'PRECURSOR': 'H2IrCl6·xH2O'}","Herein, a series of LnaIrbOxOHy (Ln = lanthanides) with the ratio of a/b equal to 0.1, 0.3, 0.5, 0.75, 1, 1.25, 2, and 3 were hydrothermally synthesized following the 300 °C calcination process. A fixed volume of 3.75 mL of 36.417 mM H2IrCl6·xH2O was added in the Teflon-lined vessel, followed by the addition of the specific volume of 0.1 M Ln(NO3)3·6H2O according to the a/b value in this work. 3 mL of 1 M NaOH was added to the solution and naturally reacted for several minutes. 17 mL of deionized water was subsequently added, and the Teflon-lined pressure vessel was encased using a stainless steel reactor and transferred to the oven. The hydrothermal synthesis condition was set to 180° for 12 h. The raw catalyst was calcined in the furnace at 300 °C, lasting for 6 h with natural cooling. The synthesis of pyrochlore Lu2Ir2O7 and IrO2 was done following the method used in our previous studies.  The low-crystallinity IrOx was synthesized at 300 °C following the above-mentioned step without the addition of lanthanides."
ACS_OER_00101_6.txt,"{'TARGET': 'Ni(OH)2@IF'}, {'SUBSTRATE': 'iron foam'}, {'PRECURSOR': 'Ni(NO3)2·6H2O'}, {'ADDITIVE': 'urea'}, {'SOLVENT': 'deionized water'}","Ni(OH)2@IF was synthesized by the hydrothermal method. First of all, the purchased commercial iron foam (IF) is cut into pieces of 1 × 2 cm2 and washed with acetone and absolute ethyl alcohol for 20 min, respectively. The dried IF was placed in a Teflon-lined stainless steel autoclave containing 0.281 g of Ni(NO3)2·6H2O, 0.3 g of urea, and 36 mL of deionized water. After heating for 12 h at 120 °C, IF was taken out and rinsed with deionized water several times and dried under vacuum."
ACS_OER_00105_8.txt,"{'SOLVENT': 'dimethylformamide'}, {'TARGET': 'yellowish-orange powder'}, {'SOLVENT': 'deionized water'}","The precursor solutions were added to a mixed solution of deionized water (30 mL) and dimethylformamide (DMF) (16 mL) in an autoclave liner and sonicated for 5 min. The solvothermal reaction was then performed at 130 °C for 16 h, followed by additional solvothermal reaction at 170 °C for 2 h. The autoclave was naturally cooled down, and the obtained suspension was ultrasonicated and washed with a centrifuge 2 times in deionized water and ethanol mixture, followed by 2 times in pure deionized water. The sample was then freeze-dried overnight. A yellowish-orange powder was obtained."
ACS_OER_00106_4.txt,"{'TARGET': 'Ni(OH)2'}, {'PRECURSOR': 'nickel(II) nitrate hexahydrate'}, {'ADDITIVE': 'urea'}, {'SOLVENT': 'DI water'}, {'SOLVENT': 'ethylene glycol'}","Ni(OH)2 nanosheets were synthesized by a modified solvothermal reaction method.  For the synthesis of Ni(OH)2 nanosheets, 0.9 mmol of nickel(II) nitrate hexahydrate and 1.8 mmol of urea were dissolved in a mixed solution of DI water (12 mL) and ethylene glycol (EG, 28 mL). After it was stirred for 1 h, the solution was transferred to a 50 mL Teflon-lined stainless steel autoclave for solvothermal reaction at 120 °C for 12 h. After the reaction mixture was cooled to room temperature, the products were collected by centrifugation, washed with DI water and ethanol, and dried at 60 °C in an oven for 10 h. For the synthesis of Co(OH)2 nanosheets, 0.9 mmol of cobalt(II) nitrate hexahydrate and 1.8 mmol of hexamethylenetetramine (HMT) were dissolved in a mixed solution of DI water (16 mL) and EG (24 mL). Then, the solution was transferred to a 50 mL Teflon-lined stainless steel autoclave for solvothermal reaction at 120 °C for 10 h. The products were collected by centrifugation, washed three times with DI water and ethanol, and eventually dried at 60 °C in an oven for 10 h."
ACS_OER_00106_6.txt,"{'TARGET': 'Ni0.85Fe0.15(OH)2'}, {'PRECURSOR': 'nickel(II) nitrate hexahydrate'}, {'PRECURSOR': 'iron(III) nitrate nonahydrate'}, {'ADDITIVE': 'urea'}, {'SOLVENT': 'DI water'}, {'SOLVENT': 'EG'}","The synthesis procedure of Ni0.85Fe0.15(OH)2 LDH nanosheets is similar to that of Ni(OH)2 nanosheets. A 0.75 mmol portion of nickel(II) nitrate hexahydrate, 0.15 mmol of iron(III) nitrate nonahydrate, and 1.8 mmol of urea were dissolved in a mixed solvent of DI water (12 mL) and EG (28 mL). After it was stirred for 1 h, the solution was transferred to a 50 mL Teflon-lined stainless steel autoclave for solvothermal reaction at 120 °C for 12 h. After the mixture was cooled to room temperature, the products were collected by centrifugation, washed three times with DI water and ethanol, and eventually dried in an oven at 60 °C for 10 h."
ACS_OER_00114_7.txt,"{'PRECURSOR': 'Al(NO3)3·9H2O'}, {'ADDITIVE': 'PVP'}, {'SOLVENT': 'ethanol'}, {'SOLVENT': 'H2O'}, {'SOLVENT': 'acetone'}, {'PRECURSOR': 'Ni(NO3)2'}","260 mg of Al(NO3)3·9H2O, 260 mg of PVP was dissolved in the mixture of 10.0 mL of ethanol, 10.0 mL of H2O, and 5.0 mL of acetone, followed by addition of 0.15 mL of Ni(NO3)2 (0.5 M). The mixture was transferred to a Teflon-lined stainless steel autoclave which was then kept at 180 °C for 24 h. Thus-resulting precipitate was washed twice with ethanol and dried for further use."
ACS_OER_00115_7.txt,"{'SUBSTRATE': 'Cu foams'}, {'PRECURSOR': 'SnCl2'}, {'ADDITIVE': 'KOH'}, {'SOLVENT': 'H2O'}, {'TARGET': 'Cu3Sn@Cu'}, {'ADDITIVE': 'NaBH4'}, {'ADDITIVE': 'SE'}","For synthesizing both Cu3Sn and selenized Cu3Sn over Cu foam catalysts, we have followed a double hydrothermal treatment. At first, to prepare Cu3Sn over Cu foam, acid pretreated Cu foams (4 × 0.5) were cut down and to which 0.5 M of SnCl2 is added along with 3 M KOH in 30 mL of H2O and kept in a 50 mL autoclave at 180 °C for 12 h. After this, the as formed Cu3Sn@Cu foam which is gray white color was again subjected to another hydrothermal condition. In second, Cu3Sn@Cu foam is taken along with 0.1 M NaBH4 and 0.02 M Se and was added in 30 mL of H2O in a 50 mL autoclave and again subjected to hydrothermal condition at 180 °C for 12 h. Similarly, Cu7Se4@Cu foam was prepared by following similar protocols except the addition of SnCl2 into the reaction mixture. After which, the as-formed black selenized Cu3Sn@Cu foam was washed with DI water and ethanol several times and dried for further studies. Details of the materials used and sample preparation techniques for characterization have been given in the Supporting Information."
ACS_OER_00132_6.txt,"{'PRECURSOR': 'Co(CH3COO)2·4H2O'}, {'PRECURSOR': 'Al(NO)3·9H2O'}, {'SOLVENT': 'deionized water'}, {'ADDITIVE': 'NH4F'}, {'ADDITIVE': 'CO(NH2)2'}, {'SUBSTRATE': 'CC'}, {'TARGET': 'Co2Al1 LDH/CC'}","In a typical fabrication procedure, 2 mmol of Co(CH3COO)2·4H2O and 1 mmol of Al(NO)3·9H2O were completely dissolved in 30 mL of deionized water. Then, 8 mmol of NH4F and 12 mmol of CO(NH2)2 were added to the above solution with vigorous stirring. After 30 min, the resulting solution and a piece of CC were transferred into a Teflon-lined stainless-steel autoclave (50 mL) and heated at 120 °C for 800 min. After cooling down, the Co2Al1 LDH/CC was obtained and rinsed with deionized water. A similar method as described above was used for the preparation of CoxAl3–x LDH/CC (x = 1, 1.5, and 2.5), where x represents the moles of Co in the original reaction solution. The loading amount of catalysts on CC was calculated as 1.02–1.27 mg cm–2. To study the effect of reaction time on the electrocatalytic performance of catalysts, we prepared Co2Al1 LDH/CC under different reaction times, such as 400, 1200, and 1600 min. In addition, the Co LDH/CC and AlF2OH/CC were also synthesized by a method similar to that of the Co2Al1 LDH/CC without adding Al(NO)3·9H2O and Co(CH3COO)2·4H2O, respectively. Note that the total molar quantity of metal ions was 3 mmol."
ACS_OER_00138_8.txt,"{'PRECURSOR': 'CoCl2·6H2O'}, {'ADDITIVE': 'urea'}, {'TARGET': 'rufous products'}","In a typical synthetic process, CoCl2·6H2O (1.19 g, 5 mmol) and urea (1.1 g 18.3 mmol) were mixed with mild heating (80 °C) and stirring for obtaining the DES. When the dark-blue DES is formed, the DES was transferred into Teflon-lined stainless-steel autoclave. Then, the autoclave was put in an oven at 180 °C for 21 h. After this, the sealed autoclave was immersed in water to cool to room temperature rapidly. The DES was totally transformed to rufous products. After being washed with ethanol for three times, the products were dried at room temperature in a vacuum drying oven for a day."
ACS_OER_00147_8.txt,"{'TARGET': 'NiCo-LDHs/CP'}, {'PRECURSOR': 'Ni(NO3)2·6H2O'}, {'PRECURSOR': 'Co(NO3)2·6H2O'}, {'ADDITIVE': 'hexamethylenetetramine'}, {'SUBSTRATE': 'CP'}, {'SOLVENT': 'water'}","The NiCo-LDHs/CP electrode was prepared via a facile hydrothermal method. First, 0.65 mmol of Ni(NO3)2·6H2O, 0.325 mmol of Co(NO3)2·6H2O (the molar radio of Ni:Co = 2:1), 7.5 mmol of hexamethylenetetramine (HMT), and the CP were added into a mixed solution of water (80 mL) in order to undergo ultrasonic treatment for 30 min. Then, the solution and substrate were transferred into a 100 mL Teflon-lined stainless steel autoclave maintained at 120 °C for 12 h. After the autoclave was cooled to room temperature, the electrode was ultrasonicated with ethanol to remove the weak bonds of NiCo-LDHs on CP. Subsequently, the as-made sample was rinsed with deionized water and ethanol, respectively, and then dried at 80 °C."
ACS_OER_00149_17.txt,"{'TARGET': 'm-CoVOx'}, {'PRECURSOR': 'cobalt(II) chloride'}, {'PRECURSOR': 'vanadium(III) chloride'}, {'ADDITIVE': 'urea'}","All the catalysts were prepared by hydrothermal synthesis in Teflon-lined stainless steel autoclaves. For m-CoVOx, an aqueous solution containing 30 mM of cobalt(II) chloride (CoCl2, anhydrous, > 98%, Fluka), 10 mM of vanadium(III) chloride (VCl3, anhydrous, 97%, Sigma), and 63 mM urea (99%, ACS reagent) was loaded into the autoclave and heated at 150 °C for 14 h. The control samples (CoOx and VOx), based on only one of the two metals, were prepared by the same procedure except only the desired metal salt (CoCl2 or VCl3) was used with a concentration of 40 mM to keep the total amount of metal cations constant. After the hydrothermal step, the powders were separated by centrifugation at 6000 rpm for 10 min and washed three times with a 50:50 mixture of H2O and ethanol, with centrifugation between each washing step. The powders were then collected and dried overnight under vacuum at room temperature."
ACS_OER_00152_8.txt,"{'PRECURSOR': 'ferrous chloride'}, {'PRECURSOR': 'molybdenum(V) chloride'}, {'SOLVENT': 'ethanol'}, {'SUBSTRATE': 'Ni foam'}, {'TARGET': 'Fe–Mo–O'}","99.4 mg ferrous chloride (FeCl2·4H2O, 0.5 mmol) and 17.1 mg molybdenum(V) chloride (MoCl5, 0.063 mmol) were dissolved in 15 mL ethanol. The liquor was stirred continuously for 30 min and transferred to a 20 mL Teflon-lined stainless-steel autoclave, then dried Ni foam was also placed in the autoclave. The reactor was kept at 125 °C for 12 h and was cooled down to the room temperature. Ni foam with amorphous Fe–Mo–O nanostructures was removed, cleaned for a few times with deionized ethanol/water, and then dried overnight at 50 °C before use."
ACS_OER_00171_7.txt,"{'SUBSTRATE': 'Cu foam'}, {'ADDITIVE': 'NaOH'}, {'ADDITIVE': '(NH4)2S2O8'}, {'TARGET': 'CuS'}, {'SOLVENT': 'ethylene glycol'}, {'ADDITIVE': 'CH4N2S'}","A piece of Cu foam was cut into 4 × 2 cm specification, cleaned by 3 M HCl solution for 10 min to remove the oxide on the surface, and then washed ultrasonically with ethanol and deionized water, separately. The cleaned Cu foam was immersed into a 60 mL aqueous solution containing 3 M NaOH and 0.15 M (NH4)2S2O8 for 20 min to obtain Cu(OH)2 NWs. After washing, the Cu(OH)2 NWs was dried in air and then calcined at 180 °C for 1 h to obtain CuO NWs. Finally, 0.01 g of CH4N2S was dispersed ultrasonically in 30 mL of ethylene glycol. The CuO NWs and ethylene glycol solution of thiourea were heated at 180 °C in a 40 mL Teflon-lined pressure vessel for 12 h. Then, the prepared amorphous CuS substrate was washed with deionized water and then dried in vacuum conditions."
ACS_OER_00178_6.txt,"{'PRECURSOR': 'CoCl2·6H2O'}, {'ADDITIVE': 'thiourea'}, {'SOLVENT': 'DMF'}, {'SOLVENT': 'water'}, {'ADDITIVE': 'SeO2'}, {'ADDITIVE': 'N2H4·H2O'}, {'ADDITIVE': 'NaOH'}, {'TARGET': 'SCoSe-I'}","In a typical synthesis, CoCl2·6H2O (13 mmol, 50 mg) and excess thiourea (65 mmol, 150 mg) were taken in a 100 mL beaker and dissolved in a DMF–water mixture (1:1) under constant stirring. In another beaker, required amounts of SeO2 (13 mmol, 22 mg) and N2H4·H2O (0.5 mL) were added into a freshly prepared aqueous solution of 0.5 M NaOH (5 mL). The thus-prepared solution was added dropwise to the mixture of Co2+ and thiourea, and the solution was stirred for another 30 min. The concentration (in mol) of Co2+, thiourea, and SeO2 was kept at a ratio of 1:5:1 in the final reaction mixture. This mixture was then transferred to a 15 mL Teflon-lined stainless steel autoclave. The temperature of the autoclave was slowly raised to 180 °C in an oven and kept for 24 h. The autoclave was allowed to cool to room temperature, and the black colored product was collected by centrifugation and washed thoroughly with water and ethanol. The as-synthesized product was dried under vacuum overnight before subjecting to further analysis. To understand the role of Se in the growth, the heterostructures were synthesized at different molar ratios of Co2+ and Se (2:1 and 1:2). The catalyst obtained at the two Se molar ratio is referred to as SCoSe-I and SCoSe-II. The synthesis procedure of pristine Co9S8 and CoSe2 is discussed in the Supporting Information."
