Elsevier_OER_00034_11.txt,electrodeposition,"Ru/GDY was synthesized using an in-situ reduction strategy. Typically, a piece of as-prepared GDY was immersed in an aqueous solution containing 2 mM RuCl3 and 0.5 M H2SO4 for 2 h. After that, an electro-reduction process was carried out with a constant current density of 10 mA cm−2 for 40 s in the same solution. The as prepared Ru/GDY was wash with water for several times and used for electrochemical measurements immediately.",,
Elsevier_OER_00069_9.txt,electrodeposition,"NiFe dendrite are prepared via a template-free electrodeposition process in two electrodes system. The metal stainless steel cylinder serves as positive electrode, meanwhile the iron wire (diameters of about 200 μm) as work electrode is vertically immersed in the center of the reactor (Fig. S1). Then the electrolyte constituted of nickel sulfate (0.72 M), ferrous sulfate (0.72 M) and l(+)-Ascorbic acid (0.057 M) is injected between the two electrodes. Metal dendrites can form on the surface of iron wire through deposition after 5min and 5 V.",,
Elsevier_OER_00070_13.txt,electrodeposition,"In the electrochemical deposition process, hierarchical MnCo2O4 nanowire or MnCo2O4 nanosheet arrays was used as the working electrode, and the CHI660E electrochemical workstation was used with Ag/AgCl and Pt wire as reference and counter electrodes, respectively. In addition, the deposition solution (50 mL) was consisted of 5 mM cobalt dichloride hexahydrate [CoCl2·6H2O] and 0.75 M thiourea [CS(NH2)2]. The MnCo2O4 materials was performed by electrochemical deposition cyclic voltammetry (CV) technique with different cycles (tR) for electrochemical deposition (tR = 5 cycles, 7 cycles and 9 cycles) at a potential range of 1.2 to 0.2 V vs with respect to Ag/AgCl. The resulting CoS shell was then washed with deionized water and dried in vacuum at room temperature for 12 h to obtain a 3D layered core/shell nanowires or nanosheets arrays. The materials were named as MnCo2O4@CoS-tR cycles nanowires (MCO-NW@CS-tR cycles) or MnCo2O4@CoS-tR cycles nanosheets (MCO-NS@CS-tR cycles).",,
Elsevier_OER_00085_9.txt,electrodeposition,"The porous self-supporting films were fabricated by electrodeposition. The pretreated conductive carbon papers (99.99%, 1 cm×1 cm) were used as the cathodes, and the platinum foils of 1cm×1cm were the anodes. Before electrodeposition, the conductive carbon papers were immersed in nitric acid for 12 h, and then were repeatedly rinsed with deionized water and dried in vacuum at 60 °C for 8 h. All the electrodeposition processes were conducted at a cathodic current density of 3.0 A cm−2 for 30 s at room temperature. The electrolyte composition and prepared film names were listed in Table 1. All electrodeposition solutions were prepared with fresh deionized water.",,
Elsevier_OER_00090_11.txt,electrodeposition,"The V–Ni3S2@CoFe-LDH/NF was prepared by the method of electrodeposition in a mixed solution containing 0.01 M Co(NO3)2·6H2O and 0.02 M FeSO4·7H2O. The V–Ni3S2/NF sample (1 cm × 2 cm) was used as working electrode, a saturated Ag/AgCl electrode was as the reference electrode and Pt plate was as the counter electrode. The electrodeposition potential was −1.0 V vs Ag/AgCl for 50s, and the deposition process was under the protection of 5% H2/Ar gas. After the electrodeposition is over, the V–Ni3S2@CoFe-LDH/NF sample was rinsed with deionized water and dried at 60 °C in a vacuum drying oven. In contrast, CoFe-LDH/NF was synthesized by the same electrodeposition method.",,
Elsevier_OER_00093_12.txt,electrodeposition,"The Ni0.27Co2.73O4 nanosheets were deposited onto the surface of the as-prepared TiN nanowires by a combination of an electrodeposition and a subsequent calcination. The electrodeposition was carried out in a standard three-electrode system at room temperature, using TiN nanowires on Ti foil as the working electrode, saturated calomel electrode (SCE) as the reference electrode and a Pt foil as the counter-electrode, respectively. Aqueous solution containing 0.195 M cobalt nitrate and 0.097 M nickel nitrate was used as electrolyte. The electrodeposition was conducted by a linear sweep voltammetry (LSV) from −0.5 to −1.1 V with a sweep rate of 10 mV/s. After electrodeposition, the sample was rinsed with distilled water and ethanol and then dried at 60 ̊C. Finally, the sample was annealed in inert gas at 250 ̊C for 1.5 h.",,
Elsevier_OER_00120_12.txt,electrodeposition,"Electrocatalysts were fabricated on Ni foam using electrochemical deposition method under ambient conditions in a three-electrode glass cell using a ZIVE SP2 electrochemical workstation (Won-A-Tech Co. ltd, South Korea). Platinum (Pt) wire, and Ag/AgCl (1 M KCl) electrodes were used as the counter electrode and reference electrode, respectively. Co(OH)2 and Ni(OH)2 electrocatalysts were directly deposited on Ni foam (working electrode) using an aqueous solution of 0.0125 M Co(NO3)2·6H2O and 0.0125 M Ni(NO3)2·6H2O at − 1.0 V (vs Ag/AgCl) for 10 min, and named as Co(OH)2@Ni and Ni(OH)2@Ni, respectively. Furthermore, Co(OH)2 and Ni(OH)2 was deposited on the top surface of Ni(OH)2@Ni and Co(OH)2@Ni samples respectively, using the same conditions as mentioned above. The respective samples were referred to as Co(OH)2/Ni(OH)2@Ni and Ni(OH)2/Co(OH)2@Ni. Similarly, NiCo LDH was deposited on Ni foam using an aqueous solution of 0.0125 M Co(NO3)2·6H2O and 0.0125 M Ni(NO3)2·6H2O at similar conditions and called as NiCo LDH@Ni. Prepared electrodes were washed with distilled water and dried at 60 °C.",,
Elsevier_OER_00145_11.txt,electrodeposition,"Nickel foam (NF) was first etched with 6 M HCl for 20 min under ultrasonic followed by washing with ethanol and water to remove the oxide on the surface. The electrodeposition of NiFeP and NiFe(OH)x was carried out in a three-electrode system electrochemical cell. The cleaned nickel foam, an Ag/AgCl (3 M KCl) electrode and a graphite rod were employed as the working electrode, reference electrode, and counter electrode, respectively. To be specific, NiFeP was deposited in an aqueous solution with 3 mM NiSO4.6H2O, 3 mM FeSO4.7H2O, and 36 mM NaH2PO2·H2O by applying −1.0 V vs Ag/AgCl for 600 s; NiFe(OH)x was deposited in an aqueous solution with 3 mM Ni(NO3)2.6H2O and 3 mM Fe(NO3)3.9H2O. NiFeP and Ni(OH)2 by applying −1.0 V vs Ag/AgCl for 600 s. After electrodeposition, the NiFeP and NiFe(OH)x were rinsed with deionized water and dried in air. The nickel foam substrate can be changed to other electronic conductive substrate, e.g., FTO in this work.",,
Nature_OER_00063_7.txt,electrodeposition,"The electroplating station consisted of the plating solution, a power supply and electrodes; one 70 × 50 × 1 mm 316 stainless steel sheet and one 20 × 10 × 1 mm IrO2/Ti sheet (DSA® acquired from AMAC Corrosion Co.) with one face insulated by ferro-lacquer, as counter and working electrodes, respectively. An internal half-cell vessel connecting the solutions by a Nafion membrane was used. The electrolytic solutions used in the preparation of modified EMDs are tabulated in Table 1. The samples were electrodeposited at i = 10 mA cm−2. The electrodeposited samples were dried at 100 oC in an oven for a period of 1 hour in an air atmosphere and used for all physico-chemical and electrochemical measurements. ",,
Nature_OER_00084_11.txt,electrodeposition,"Catalysts with specific Fe:Co ratios were prepared by electrodeposition from metal nitrate salt solutions that were degassed. After deposition, the film was rinsed briefly in Type I water and then submerged in KOH buffer. Films were held at a constant potential of 0.84 V in 1 M KOH pH 14 or 1.0 V in 0.1 M KOH pH 13 for 3 h to convert the film to the oxyhydroxide form before further electrochemical analysis. To obtain films of various thicknesses, the total deposition time was altered between 30 and 120s and the current held during deposition was changed between 0.5, 1.0 and 5.0 mA/s. The exact film loading was obtained from ICP-MS analysis of the films.",,
Nature_OER_00095_22.txt,electrodeposition,"The catalysts were synthesized through a convenient and straightforward electrodeposition method by using a typical three-electrode system on a VMP-3 potentiostat (Biologic Science Instrument). A rotating disk electrode with glassy carbon (RDE, 0.196 cm−2, Pine Research Instrumentation) was used as the working electrode with a leakless Ag/AgCl (eDAQ) reference electrode and a Pt mesh counter electrode. –0.2 V vs. Ag/AgCl was applied to the RDE working electrode for the reduction of Cu and Ag ions in the electrolyte. The electrodeposition ended when a charge of 60 mC had been passed. Cu modified on RDE (Cu/RDE) and Ag modified on RDE (Ag/RDE) were electrodeposited at –0.2 V vs. Ag/AgCl from an aqueous electrolyte containing specific amounts of Cu(NO3)2 (20.0 mM, 30 mL) and AgNO3 (20.0 mM, 30 mL), respectively. For comparison, the CuxAg10−x/RDE (x = 1, 3, 5, 7, and 9) were prepared under the same conditions from precursor electrolytes (20.0 mM, 30.0 mL) containing AgNO3 and Cu(NO3)2 solutions with different concentration ratios (from 1/9 to 9/1).",,
Nature_OER_00095_23.txt,electrodeposition,"To avoid the introduction of other metal composites, copper foam (0.5 cm × 0.5 cm) was used as the catalyst support and current collector. The copper foam was sequentially washed with 1.0 M HCl, ethanol, and deionized water (each for 10 min). Cu3Ag7/CF was synthesized through electrodeposition on a Gamry Interface 1000 electrochemical workstation with a three-electrode configuration, using a carbon rod and a leakless Ag/AgCl (eDAQ) electrode as the counter electrode and reference electrode, respectively. Cu3Ag7/CF was electrodeposited at a constant current of –3.0 A cm−2 for 30 s from an aqueous electrolyte (30 mL) containing specific amounts of Ag2SO4 (14.0 mM) and CuSO4 (6.0 mM) in 1.5 M H2SO4 under Ar without stirring. In addition, 0.1 M sodium citrate was added to the precursor as a complexing agent. To avoid the interference of the background signal from copper foam in the XRD tests, we prepared Cu-modified, Ag-modified, and Cu3Ag7-modified carbon paper electrodes (Cu/CP, Ag/CP, and Cu3Ag7/CP) samples following the same preparation conditions. The only difference is that copper foam was replaced by carbon paper.",,
Nature_OER_00152_16.txt,electrodeposition,"NiCeOx–Au was synthesized by electrodepositing Ni and Ce onto an Au-coated substrate which was prepared by sputter-coating 10 nm of Ti followed by 100 nm of gold onto a GC disk (Sigradur G HTW Hochtemperatur-Werkstoffe GmbH). Electrodeposition was carried out in a 100 ml beaker with a carbon rod counter electrode and a Ag/AgCl reference electrode. The beaker, carbon rod, and GC disk holder were cleaned in aqua regia, and the Ag/AgCl reference electrode was cleaned in 1 M HCl to avoid metal contamination. The deposition electrolyte (95:5 Ni:Ce by mol%) consisted of 1.105 g of nickel nitrate (99.9985%, Strem Chemicals) and 0.087 g of cerium nitrate (99.99%, Sigma-Aldrich) dissolved in 40 ml of Millipore water. The deposition current of −16 mA cm−2 was held for 10 s. Ni1−xCexOy–Au of differing Ni to Ce ratios, gold thickness and catalyst thickness, NiCeOx (95:5) on bare GC, and NiFeOx of various Ni to Fe ratios and CoCeOx (95:5 Co:Ce by mol%) on Au-coated GC and bare GC were also prepared with the same amount of charge passed for each sample.",,
Nature_OER_00155_25,electrodeposition,"Nickel nitrate (Ni(NO3)2·6H2O, 98%, Macleans), cobalt nitrate(Co(NO3)2·6H2O, 97%, Aladdin), and ferric nitrate(Fe(NO3)3·9H2O, 98.5%, Macleans) were used as the precursors to prepare the FeCoNi(OH)x nanosheets. The FeCoNi(OH)x nanosheets were electrodeposited on MoS2 nanosheets in a standard three-electrode electrochemical system, where the CF/VGSs/MoS2, Pt foil, and Ag/AgCl were used as the working, counter, and reference electrode, respectively. The aqueous solution with 0.1 M Ni(NO3)2, 0.1 M Co(NO3)2, and 0.05 M Fe(NO3)3 was used as the electrodepositing solution. The electrodeposition was carried out for 200 s at a constant cathode voltage of −1.0 V. After electrodeposition, the obtained composite electrode was washed several times with deionized water and ethanol, and dried at 70 °C in the air. For comparison, FeCoNi(OH)x nanosheets were also directly electrodeposited on the carbon felt following the above stated conditions. The mass loading of VGSs, MoS2, FeCoNi(OH)x, and FeCoNiPx were determined by weighing the samples before and after growth. The mass loading of VGSs, MoS2, and FeCoNi(OH)x in the CF/VMFO is about 1.1, 1.7, and 6.7 mg/cm2.",,
Nature_OER_00208_21,electrodeposition,"The corresponding metal hydroxide precursors were first synthesized on the substrates by electrodeposition from a solution of the corresponding metal nitrate(s) with a total concentration of 0.1 molar (mol). For synthesizing the Ce-doped Co(OH)2 precursor, 10 mol percent (mol%) of Co(NO3)2 in the solution was replaced with Ce(NO3)3. Note that the as-received carbon paper substrate (Fuel Cell Earth, TGP-H-060) was Teflon-coated; therefore, it was first treated with oxygen plasma at 300 W power for 15 min for each side and then annealed in air at 700 °C for 1 h to make the surface hydrophilic. Prior to the electrodeposition, the FTO and carbon paper substrates were successively washed with acetone, ethanol, and nanopure water. During the electrodeposition, an Ag/AgCl reference electrode and a Pt mesh counter electrode were used, and a constant potential of –1.0 V vs. Ag/AgCl was applied on the substrates for 3 and 10 min in the case of FTO and carbon paper, respectively. During the electrodeposition, the reduction of nitrate generated OH– and a local alkaline environment near the substrate, and subsequently metal hydroxides were formed on the substrate:",,
Nature_OER_00263_17,electrodeposition,"hp-Ni/NF anode was prepared by a facile template-free cathodic electrodeposition of porous Ni microsphere arrays on a pre-shaped Ni foam (0.5 × 0.5 cm2). Typically, the deposition was performed in a standard two-electrode configuration at room temperature with an electrolyte of 2.0 M NH4Cl and 0.1 M NiSO4. Pre-shaped commercial Ni foam and platinum wire were used as the working electrode and counter electrode, respectively. The electrodeposition was carried out at a constant current of −2 A cm−2 for 500 s to obtain hp-Ni/NF samples.",,
Nature_OER_00263_7,electrodeposition,"Three-dimensional hierarchical porous nickel (hp-Ni) catalyst was prepared by a facile template-free cathodic electrodeposition of porous Ni microspheres onto Ni foam (NF) substrate, i.e., hp-Ni/NF (see Supplementary Fig. 1). Hydrogen bubbles evolve at cathodic potential via HER during electrodeposition, responsible for the porous structure. The anode was obtained by activating the as-prepared hp-Ni/NF electrode at a constant current density of 50 mA cm−2 until a stable OER performance was reached. During activation, the hp-Ni/NF electrode was used as the working electrode, and a Pt wire acted as the counter electrode. An Ag/AgCl (sat. KCl) electrode served as the reference electrode, which was calibrated with potassium ferricyanide prior to each usage. To fabricate the cathode, the surface of hp-Ni/NF electrode was converted to Ni2P/NF in a chemical vapor deposition system (see Methods and Supplementary Fig. 2 for details).",,
RSC_OER_00040_6.txt,electrodeposition," Electrodeposition was carried out in a standard three-electrode electrochemical cell with Ni foam (NF 1 cm2) as the working electrode, a saturated calomel electrode (SCE) as the reference electrode, and Pt as the counter electrode using a CHI 760E electrochemical station. The electrolyte consisted of 8 mM NiCl2·6H2O, 42 mM CoCl2·6H2O, 50 mM SeO2 and 100 mM LiCl. All chemicals used in this work were of analytical grade and did not need any further purification. Cyclic voltammetry (CV) was used to electrodeposit Ni–Co–Se in the potential range of −0.9 V to 0.2 V vs. SCE with a scan rate of 5 mV s−1 at 30 °C for 3 cycles. Before electrodeposition, NF was sonicated in 3.0 M HCl solution with ethanol and deionized (DI) water for 10 min. For comparison, NiSe2 and CoSe2 were electrodeposited in the electrolyte without CoCl2·6H2O or NiCl2·6H2O, respectively. ",,
RSC_OER_00054_6.txt,electrodeposition," Prior to the deposition, Cu mesh was sonicated in acetone, 3 M HCl, DI H2O, and ethanol successively, each for 5 min. The thin Ni layer was electrodeposited from an aqueous plating solution containing 1.65 M NiSO4, 0.5 M H3BO3, and 0.05 M l-histidine. The electrodeposition was conducted in a three-electrode system with a piece of clean and dry Cu mesh (1 × 1 cm2, thickness 100 μm) as the working electrode, a Pt wire as the counter electrode, and a mercury–mercurous sulfate electrode as the reference electrode. A constant potential of −2.5 V was applied to the working electrode at room temperature for 4000 s to obtain the Ni-plated Cu mesh. ",,
RSC_OER_00056_5_02.txt,electrodeposition,"The Co0 nanoparticles were then electrogenerated within the film by the reduction of the cobalt oxalate complex inserted into the polymer at an applied potential of −1.3 V vs. Ag/AgCl for a cathodic charge of 4 mC (Fig. S1†). Of note, in this article, the potentials are given versus Ag/AgCl for all electrochemical experiments performed in aqueous solution. During this electroreduction step, the C/PPN+ modified electrode is maintained in the cobalt oxalate solution (0.1 M borate buffer at pH 6). For comparison purposes, Co0 particles were also electrodeposited on naked C electrodes (without PPN+) from the same cobalt oxalate aqueous solution using also a cathodic charge of 4 mC. Typically for Co0 electrodeposition on C and in C/PPN+ electrodes, about 130–170 s are required to pass a cathodic charge of 4 mC (Fig. S1†).",,
RSC_OER_00085_10.txt,electrodeposition," For a typical synthesis of a core–shell structure, the ultrathin NiFe LDH nanosheets were grown uniformly on the as-synthesized hydrous NiMoO4 nanorod arrays through the electrodeposition method at a constant cathodic current density of −20 mA cm−2 for 250 s in a typical three-electrode system. The as-prepared NiMoO4·xH2O/NF, a Pt plate and a saturated calomel electrode (SCE) were adopted as the working electrode, counter electrode and reference electrode, respectively. The electrolyte was obtained by dissolving Ni(NO3)2·6H2O (0.15 M) and FeSO4·7H2O (0.15 M) in 100 mL of ultrapure water under the protection of an argon atmosphere. After electrodeposition, the obtained electrode was washed with DI water and ethanol followed by drying in air. To determine the optimal electrodeposition time of 250 s, NiMoO4@NiFe LDH-y (y = 50, 150, 350 s) catalysts were synthesized by the same method. In contrast, the NiFe LDH/NF catalyst was obtained solely from NF using the same electrodeposition procedure. ",,
RSC_OER_00432_6.txt,electrodeposition," The Ni–Fe–Se hollow nanospheres were electrodeposited on nickel foam by the chronoamperometric technique. The electrodeposition was carried out using a potentiostat (CHI 760E, CH Instruments) with a three-electrode configuration at room temperature. Prior to the electrodeposition, the nickel foam (thickness: 1.0 ± 0.2 mm, surface density: 300 ± 30 g m−2) was treated with 5 M HCl solution to remove the impurity and oxide layer. Next, the nickel foam was sonicated with DI water and ethanol for 15 min successively and dried at room temperature before use. A piece of cleaned nickel foam (1 cm × 2 cm), a graphite rod and a KCl-saturated Ag/AgCl electrode were used as the working, counter and reference electrodes, respectively. The electrolyte was prepared by dissolving 1.2 mmol (0.134 g) of selenium dioxide (Aladdin Reagent, AR) in 30 mL of DI water as solution A. Then, 0.8 mmol of nickel(ii) nitrate hexahydrate (Aladdin Reagent, AR) and 1.6 mmol of iron(iii) nitrate nonahydrate (Aladdin Reagent, AR) were dissolved in 10 mL of DI water as solution B. After that, solution B was added dropwise into solution A under vigorous stirring for 30 min as the electrodeposition bath. The electrodeposition bath was purged with N2 for 30 min for degassing before each electrodeposition process. The electrodeposition was performed at an applied voltage of −1.5 (vs. Ag/AgCl) with a deposition time of 10 min to obtain Ni–Fe–Se/NF. For comparison, Ni–Fe–Se/NF(−1.1) and Ni–Fe–Se/NF(−1.9) were also prepared at an applied voltage of −1.1 and −1.9 V (vs. Ag/AgCl), respectively. After electrodeposition, the obtained products were rinsed with DI water and ethanol several times and then dried at room temperature overnight. Ni–Se/NF and Fe–Se/NF were prepared at −1.5 V (vs. Ag/AgCl) by using pure nickel(ii) nitrate hexahydrate and iron(iii) nitrate nonahydrate as a metal source, respectively, without changing the total amount of the metal source (2.4 mmol) in the electrodeposition bath and other synthetic conditions. ",,
RSC_OER_00434_5_01.txt,electrodeposition," A layer of PANI was synthesized on pre-treated CP by electrodeposition and then immersed into solutions containing different ratios of Ir3+ and W6+ to uniformly load the metal ions on PANI by electrostatic adsorption. After carbonization at 900 °C in a tube furnace under a N2 atmosphere, Ir1−xWx@NC was synthesized. In this process, the content and spatial distribution of metal ions in the polyaniline framework can be synergistically regulated by the ratio of quinonoid imine and reducing benzene ring amine, which is adjusted by a constant potential method, in the electrodeposited PANI. After the carbonization treatment, the metal/polyaniline composite is converted into a 3D network of self-supporting mixed catalysts on the N-doped carbon skeleton. On exposure to ambient air, the obtained metals located on N-doped carbon are oxidized to metal oxides rapidly. These catalysts in situ growing on the CP can be directly used as working electrodes in a catalytic reaction. In order to demonstrate the effect of the iridium and tungsten content on catalytic activity, the molar ratio of iridium to tungsten in the initial solution was varied while the sum Ir + W = 0.1 M was kept constant (Ir/W = 1/0, 9/1, 5/5, 1/9, 0/1 and blank PANI after carbonization, denoted as Ir@NC, Ir0.9W0.1@NC, Ir0.5W0.5@NC, Ir0.1W0.9@NC, W@NC and NC, respectively) to prepare different samples in the same procedure (see Experimental details in the ESI†).",,
RSC_OER_00439_8.txt,electrodeposition," For the deposition of the NiFe-LDH electrocatalyst, Ni(NO3)2·6H2O and Fe(NO3)2·9H2O were dissolved in a 1 : 1 molar ratio in 50 mL deionized water for 30 min at room temperature. Growth of NiFe-LDH on the NF substrate was carried out using an electrodeposition technique with a three-electrode system in potentiostatic mode. Platinum wire and a saturated Ag/AgCl electrode were used as the counter electrode and reference electrode, respectively, and NF (0.5 cm × 0.5 cm) served as the working electrode. Deposition was performed at −1.0 V (vs. Ag/AgCl) for 5, 10, or 15 min at room temperature. After deposition, the as-deposited NF was carefully rinsed with ethanol and deionized water several times to remove untreated residues and dried overnight at 60 °C. ",,
